SYMBOL	lengths
MIR3915	97
MIR3180-5	153
MIR3680-1	87
MIR3651	90
MIR548Y	110
MIR3914-2	95
CCDC179	1222
LOC100502572	1150
IQCJ-SCHIP1	3976
LINC01539	15136
SYNE1-AS1	553
LINC01602	6590
TEX48	943
PRKAG2-AS1	1446
PCAT19	28103
LOC100505498	29239
LOC100505501	7239
LINC01723	7994
EDNRB-AS1	5849
LINC02520	537
LINC01301	12094
GPR176-DT	2730
ISM1-AS1	652
RBM26-AS1	15090
SLIT1-AS1	2636
LINC01095	6062
LINC01208	2677
LOC100505549	2875
LOC100505555	650
GOLGA7B-DT	418
LINC00578	9801
LINC02708	1761
INAFM2	3618
LINC00672	3692
LINC00838	6274
LOC100505585	1757
LOC100505588	2146
LRRC3C	1786
GAPLINC	1495
PARD3-DT	302
LINC02053	5067
SNHG21	2973
LINC00919	3161
NDUFV1-DT	3557
POU2F2-AS1	1313
GTF3C2-AS1	7344
LINC02102	6133
LINC01133	5147
DAAM2-AS1	1546
MALINC1	21906
FGD5-AS1	18311
RAD51-AS1	5715
DIAPH1-AS1	2480
LINC00967	2499
LINC01370	12945
LOC100505664	14489
DCST1-AS1	822
RRS1-DT	4366
STARD4-AS1	12399
UBE2Q2L	3508
NAPA-AS1	2228
LINC01431	1386
LOC100505685	4731
LINC00888	3429
FTO-IT1	2015
SH3BP5-AS1	16518
LINC01094	28842
LOC100505715	3241
LOC100505716	7888
LINC01592	13966
KRTAP9-7	2078
MIR4458HG	14432
LINC01603	4454
SPATA1	4873
ITGB2-AS1	3772
KRTAP16-1	3108
PRMT5-AS1	5863
C10orf95-AS1	10192
SPDYE18	1525
LINC01364	920
MHENCR	1383
LOC100505774	7358
LINC01541	4070
LOC100505782	8306
OSER1-DT	17385
KIRREL1-IT1	587
PBX1-AS1	1963
NETO1-DT	3699
SNHG18	3077
LINC02148	1223
CARD8-AS1	1969
LINC02582	6267
LINC02805	8224
STK4-DT	2618
PROX1-AS1	24434
LINC01532	7630
SH3PXD2A-AS1	2954
LOC100505841	4554
ROPN1L-AS1	189
LOC100505851	2542
LINC01898	5339
APTR	18304
LINC00920	2147
CFAP58-DT	795
LINC01088	12523
CEBPZOS	6489
UBE2E2-DT	1558
LINC02059	3396
KIF25-AS1	5087
MAGI2-AS3	60060
LINC01672	3369
SORCS3-AS1	1278
SLIT2-IT1	636
TMEM161B-DT	108942
LOC100505909	2008
LOC100505915	5196
LOC100505918	4632
LINC02036	7928
GLCCI1-DT	1260
LINC01549	1803
ADD3-AS1	10512
ICA1-AS1	3208
LOC100505942	1352
LINC02184	552
LINC01304	21052
LINC00645	12164
HEXD-IT1	1813
ENO1-AS1	456
LOC100505978	5350
LINC02478	1854
LOC100505985	3579
SMIM31	3700
TMEM210	1618
LUCAT1	39353
SOX1-OT	9583
RTCA-AS1	19759
APELA	4464
ARAP1-AS2	1824
LINC02606	3763
CRPPA-AS1	6840
PTOV1-AS1	5336
LINC00989	10502
CNNM3-DT	415
LINC02580	6848
LRRC72	1823
LINC01005	3895
RNASEH1-DT	6284
SMG1P7	6367
DACT3-AS1	1657
RBFADN	8813
LOC100506071	6038
LOC100506076	11432
LINC02749	1115
DDX19A-DT	2958
ARL17B	11446
LINC02275	7040
MACC1-DT	1801
ZDHHC12-DT	544
LINC02382	614
SIX3-AS1	1401
UVRAG-DT	2555
PELATON	11083
LINC01503	10249
LINC02431	10144
LOC100506123	14613
LOC100506124	9459
ADCY6-DT	554
LINC00867	5885
GVQW3	44100
TTC21B-AS1	3197
RHOQ-AS1	1519
TMEM35B	922
SRP54-AS1	2149
LINC02470	9093
TAF1A-AS1	8176
HSFX1	1963
LINC01568	15664
RIPOR3-AS1	1177
LOC100506178	2432
LINC00963	48955
LARGE-AS1	5349
LOC100506207	94053
MIR210HG	9576
PAXBP1-AS1	32394
LINC01093	16151
RAB30-DT	11720
LOC100506235	1513
LOC100506236	369
NKX2-1-AS1	1775
LL22NC01-81G9.3	992
KRBOX1	4787
LOC100506258	21653
LOC100506271	3096
LINC02492	3053
LOC100506274	14694
KRBOX1-AS1	2134
LOC100506281	6118
ANKRD42-DT	6083
TBC1D8-AS1	2478
LOC100506289	11373
ID2-AS1	27798
LOC100506302	2969
LINC00958	21482
HOTAIRM1	2731
GPRC5D-AS1	8132
LINC01988	1666
LOC100506321	2229
SP2-AS1	3920
LINC01127	6171
LINC00649	17499
INKA2-AS1	5257
ARSD-AS1	816
OTUD6B-AS1	14192
FZD4-DT	2060
LINC02091	2368
EDDM13	3739
TTLL10-AS1	3532
LINC01006	18569
PHACTR3-AS1	5793
LINC01426	5946
RPH3AL-AS1	10296
SLC16A1-AS1	16083
LINC02398	431
GAS6-DT	5645
LOC100506403	4010
LOC100506405	2229
LOC100506406	374
ELOVL2-AS1	12570
MAP3K9-DT	3722
LINC00871	3001
DOCK4-AS1	2494
PANTR1	10835
LOC100506422	2320
CBR3-AS1	24733
LINC00648	3978
SPAG5-AS1	6478
ITPKB-IT1	1465
LOC100506444	3210
LOC100506446	3534
RASSF8-AS1	31216
MIR3681HG	8070
SRD5A3-AS1	8145
LINC01234	24826
TMEM147-AS1	20876
LINC01718	1281
LOC100506472	804
LOC100506474	19833
EGFLAM-AS2	2853
LOC100506476	3303
LOC100506489	1257
DSCAM-AS1	2547
LIFR-AS1	28625
LOC100506497	7398
LINC02274	1174
PRKCZ-AS1	1875
MORC1-AS1	564
LINC01176	5776
C5orf64-AS1	2896
LINC01007	4355
LINC02349	2273
LOC100506532	878
SPTY2D1OS	3925
LINC01082	1897
L3MBTL2-AS1	8733
LOC100506551	4196
NECTIN3-AS1	1865
LOC100506563	823
THEGL	1842
LINC02809	5280
C16orf95	2712
PTPRN2-AS1	2218
PPP1R26-AS1	6785
VASH1-AS1	2555
LOC100506606	7609
LINC00540	9207
PRKAR2A-AS1	16573
LOC100506639	3016
PXN-AS1	8535
LINC02876	1305
LCMT1-AS2	2601
OCLN	25930
DDX11-AS1	6284
LOC100506664	7167
NRAV	7257
MRPS30-DT	7555
LOC100506675	1235
AA06	632
TTLL1-AS1	2083
SACS-AS1	2234
JARID2-AS1	455
LOC100506682	957
IQCH-AS1	19860
LOC100506688	6964
LOC100506691	7190
PCAT6	2278
LINC00327	10298
LINC02308	2559
EBLN3P	40177
ALOX12-AS1	10149
NUP50-DT	6014
LINC00901	1452
LOC100506725	16962
LOC100506731	7982
FAM170B-AS1	4107
SLFN12L	7637
LINC01589	548
CASP12	2415
AFF1-AS1	3244
MGAT4FP	1658
AGAP1-IT1	664
MAILR	13905
MIR497HG	948
LINC00629	8891
OR7E37P	897
IGSF11-AS1	2456
C10orf71-AS1	1287
LINC01353	3147
TRG-AS1	11039
TSPOAP1-AS1	11673
HOXD-AS2	2611
LINC01543	3040
LOC100506790	405
LINC01511	13179
LINC01354	16060
THORLNC	4721
ECE1-AS1	4127
TMEM30A-DT	15486
LINC01132	6050
MYLK-AS1	6709
LINC02475	7684
GAS1RR	5392
LINC00840	12374
IQCF4P	2441
GIHCG	14258
LOC100506851	15515
LINC00513	2617
TTN-AS1	35460
LOC100506869	2544
LINC00933	4375
MKLN1-AS	30649
LNC-LBCS	19697
LUARIS	2916
DAPK1-IT1	702
MAGOH2P	865
LL0XNC01-250H12.3	5639
CFAP100-DT	3865
CHRM3-AS2	10370
MAP3K2-DT	3676
LINC00665	40406
LOC100506937	1286
PRKG1-AS1	6548
ELOA-AS1	4912
LOC100506974	576
NCMAP-DT	1445
PTPRG-AS1	37449
LINC02318	17169
LOC100507002	4353
GFY	2347
LOC100507006	17464
LINC00844	6908
BMPR1B-DT	791
MRLN	5040
TMCC1-DT	14571
PITRM1-AS1	4939
TUNAR	10267
TPBGL	2931
LOC100507053	9231
LRCOL1	3897
CCAT1	17573
MELTF-AS1	2285
LINC00845	696
LINC00703	5567
PSMD6-AS2	2456
TEX26-AS1	14580
LOC100507065	5636
CLIP1-AS1	2192
PIWIL2-DT	515
LINC01798	5141
DLG1-AS1	5086
PITPNM2-AS1	3256
GIMD1	2170
ADAMTS9-AS2	9792
FRY-AS1	1115
LOC100507103	9766
LINC00445	2947
ASAP1-IT2	2031
PRC1-AS1	7095
LINC00707	13641
SPART-AS1	5508
LINC01792	7653
LINC00708	1400
LOC100507144	3630
LOC100507156	6172
LINC00709	494
CT47A12	1456
BOLA3-DT	10269
LINC01012	6116
LINC02408	2325
SLFNL1-AS1	4800
LINC02525	3152
LINC02384	5285
LINC01815	4726
SMLR1	2512
LINC02740	2620
LINC00943	35055
LINC02000	640
CHASERR	10211
RNF157-AS1	6205
VWA8-AS1	2481
MAMDC2-AS1	8472
SNHG16	16349
LOC100507250	3732
LINC01013	18062
MEG9	6791
MIR670HG	897
STX18-AS1	48318
LINC01187	2808
LINC01210	10527
LINC02314	516
MSANTD2-AS1	33787
ZNF865	3763
COPB2-DT	19368
TMEM44-AS1	2217
SMC5-DT	4271
ALKBH3-AS1	4485
SNHG19	342
TARID	10276
MINCR	2125
ERVK13-1	68462
ZSWIM8-AS1	2331
LOC100507334	3898
LOC100507336	44935
SMIM18	1039
VIM-AS1	4503
LOC100507351	5231
LINC01015	26565
ADGRL1-AS1	8058
LINC02882	8017
KCNQ5-IT1	1001
LOC100507384	17888
PARM1-AS1	3492
LOC100507389	13475
LINC01968	22113
SENCR	1298
INTS6-AS1	1860
LRP4-AS1	2163
LOC100507403	12346
TMLHE-AS1	1912
LINC02539	1329
C1QTNF1-AS1	2598
FAM220CP	831
MMP25-AS1	8587
LINC01605	4249
TMEM178B	11769
MKNK1-AS1	3482
LINC00458	4652
LINC02551	2539
ZNF571-AS1	12891
DLGAP2-AS1	6373
MICA	31002
LOC100507437	4055
ZNF213-AS1	17127
NRSN2-AS1	8427
LINC02032	5190
CCDC28A-AS1	2993
PSMB8-AS1	49161
LOC100507464	267
DPH6-DT	4086
CT66	2592
GRID1-AS1	3582
IDH1-AS1	953
LOC100507477	7239
LINC02853	1530
LINC02615	8653
LINC01277	9135
SDCBP2-AS1	14239
EGFR-AS1	2806
LINC01569	10583
ECI2-DT	2277
LOC100507507	648
LOC100507513	1876
LOC100507516	16534
LINC02733	3726
ARHGEF26-AS1	17850
THEG5	21965
LINC00613	978
MCPH1-AS1	39012
SOX21-AS1	3287
LINC02192	1325
STRIT1	783
LINC01504	9112
LOC100507547	18896
LOC100507548	1117
PGLS-DT	2581
RPL37A-DT	3932
EPM2A-DT	28297
LOC100507560	20470
LOC100507562	1425
MAGOH-DT	3982
RAB11B-AS1	1796
BHLHE40-AS1	8265
LINC01016	9021
TGFBR3L	3341
NAGPA-AS1	2265
TFIP11-DT	981
LCT-AS1	1862
TRIM52-AS1	3486
LINC00837	9621
NPIPB9	2123
KRTAP9-6	3131
LINC00402	3340
LINC02397	12594
LINC00658	21130
LINC00968	7646
TNKS2-DT	2307
LINC02432	11247
LOC100507642	38940
RNF212B	3687
LINC01606	20135
LINC02554	7800
LINC02082	3148
ZNF687-AS1	2318
MUC22	38473
C13orf46	8248
LOC100508046	2086
GMDS-DT	51203
LINC02616	6217
LOC100509620	1044
CPB2-AS1	53939
SMC4	16500
GJC1	16929
LY75-CD302	5650
ARPC4-TTLL3	2873
MSANTD3-TMEFF1	2069
RBM14-RBM4	6034
CENPS-CORT	3652
ATP5MF-PTCD1	3350
ABHD14A-ACY1	20964
CCDC169-SOHLH2	2051
RNF103-CHMP3	1135
SMIM35	3850
STIMATE-MUSTN1	3242
EPPIN-WFDC6	1862
ARPIN-AP3S2	3875
NT5C1B-RDH14	2619
CAHM	896
INMT-MINDY4	3252
SLX1A-SULT1A3	8430
SLX1B-SULT1A4	5787
PHOSPHO2-KLHL23	4264
SEPT5-GP1BB	7757
FPGT-TNNI3K	13168
BLOC1S5-TXNDC5	3030
EEF1E1-BLOC1S5	1221
RPL17-C18orf32	2602
TGIF2-RAB5IF	918
GIMAP1-GIMAP5	2708
GJA9-MYCBP	5837
MROH7-TTC4	9399
PMF1-BGLAP	3186
LHX4-AS1	5600
TLCD4-RWDD3	1614
BORCS7-ASMT	2670
TMX2-CTNND1	18058
SAA2-SAA4	743
ARL2-SNX15	2392
HSPB2-C11orf52	1972
ST20-MTHFS	1590
BLOC1S1-RDH5	5627
POC1B-GALNT4	7558
FKBP1A-SDCBP2	1616
KLRC4-KLRK1	4144
ARMCX5-GPRASP2	17935
NEDD8-MDP1	8354
BCL2L2-PABPN1	4886
SERF2-C15ORF63	2014
RPL36A-HNRNPH2	960
CORO7-PAM16	17602
TEN1-CDK3	6750
RAD51L3-RFFL	3011
RNASEK-C17orf49	8257
TMEM256-PLSCR3	6554
ZNF559-ZNF177	6523
RPS10-NUDT3	3070
ZNF816-ZNF321P	1252
HSPE1-MOB4	890
CKLF-CMTM1	1419
SYNJ2BP-COX16	1311
CHURC1-FNTB	7412
MIA-RAB4B	1809
RAB4B-EGLN2	4048
ZNF625-ZNF20	3083
AP1M2	4854
NPHP3-ACAD11	8842
NDUFC2-KCTD14	2169
COMMD3-BMI1	4491
MSH5-SAPCD1	41211
INO80B-WBP1	2946
MICOS10-NBL1	3807
ATP6V1G2-DDX39B	62884
PPT2-EGFL8	63453
C8orf44-SGK3	4005
ZHX1-C8orf76	2083
RTEL1-TNFRSF6B	11705
ZNF670-ZNF695	3438
KRTAP29-1	3078
PRORY	3736
UBE2F-SCLY	3354
FXYD6-FXYD2	1945
SEC24B-AS1	8658
ZNF664-RFLNA	3389
ARHGAP19-SLIT1	2932
FAM24B-CUZD1	4201
PRH1-PRR4	5583
BIVM-ERCC5	7172
DNAAF4-CCPG1	4851
TVP23C-CDRT4	3843
LRRC37A8P	3178
RBAK-RBAKDN	1049
SENP3-EIF4A1	4186
P2RX5-TAX1BP3	7376
SLMO2-ATP5E	612
APOC4-APOC2	2515
MAGEA10-MAGEA5	890
TNFAIP8L2-SCNM1	749
HOXA10-HOXA9	765
URGCP-MRPS24	999
STX16-NPEPL1	6775
HNRNPUL2-BSCL2	4440
ISY1-RAB43	4868
TM4SF19-DYNLT2B	2012
C1QTNF3-AMACR	3424
UBA2	7475
SAE1	10072
LINC00159	1705
FARSB	6761
ABCC5	17273
ABCB6	12981
DNM1L	19142
CDH8	30225
ABCC9	27474
ABCF2	4527
MIR4464	92
MIR2681	105
MIR4455	58
MIR4793	87
MIR4680	66
MIR4668	70
MIR4469	79
MIR4648	72
MIR4653	83
MIR4486	63
MIR4697	78
MIR4695	74
MIR1268B	50
MIR4523	69
MIR4436B1	91
MIR4647	80
MIR4731	70
MIR4686	76
MIR4448	86
MIR4679-1	75
MIR4445	70
MIR4526	87
MIR3689D1	74
MIR4728	67
MIR4699	74
MIR499B	73
MIR4507	52
MIR4430	49
MIR4501	64
MIR4787	84
MIR4741	90
MIR4506	77
MIR4428	73
MIR4458	75
MIR4763	92
MIR548AN	83
MIR4534	60
MIR4769	77
MIR4760	80
MIR4512	77
MIR4720	76
MIR4480	71
MIR4804	73
MIR4726	58
MIR4466	54
MIR4536-1	88
MIR4772	78
MIR4505	73
MIR4779	83
MIR4655	74
MIR4795	89
MIR4483	62
MIR4530	56
MIR4420	77
MIR4771-2	74
MIR4796	81
MIR4722	60
MIR4754	89
MIR378D2	98
MIR4739	74
MIR4752	72
MIR4719	84
MIR203B	86
MIR4643	78
MIR4633	79
MIR4708	67
MIR4641	66
MIR4498	66
MIR4465	70
MIR4514	57
MIR4500	76
MIR4513	86
MIR4477A	81
MIR371B	66
MIR4490	84
MIR4783	82
MIR3972	174
MIR4421	69
MIR548O2	70
MIR548AJ1	72
MIR4679-2	77
MIR4453	89
MIR4477B	81
MIR4718	51
MIR4525	75
MIR378D1	54
MIR4634	54
MIR4734	70
MIR4729	72
MIR4704	75
MIR4652	78
MIR4439	80
MIR4782	79
MIR4737	81
MIR4709	72
MIR3689F	66
MIR4437	60
MIR4667	66
MIR548AL	97
MIR4797	71
MIR3135B	68
MIR4765	77
MIR4736	47
MIR4662A	67
MIR4487	73
MIR4509-1	94
MIR4753	83
MIR4756	78
MIR4468	64
MIR4502	81
MIR4509-2	94
MIR4473	91
MIR4646	63
MIR4519	58
MIR4528	90
MIR4454	55
MIR4457	68
MIR4669	62
MIR4640	90
MIR3529	78
MIR4705	71
MIR4496	61
MIR4717	72
MIR4673	59
MIR4759	83
MIR3976	139
MIR4661	75
MIR4799	74
MIR151B	96
MIR4724	89
MIR4768	74
MIR3960	91
MIR1587	53
MIR548AJ2	92
MIR4762	75
MIR548AH	76
MIR4662B	81
MIR4721	89
MIR3975	70
MIR4516	86
MIR378I	76
MIR4663	76
MIR4504	92
MIR4701	63
MIR4485	57
MIR4527	70
MIR4433A	81
MIR4733	76
MIR4776-1	80
MIR4472-1	80
MIR4639	69
MIR4651	73
MIR4637	84
MIR4422	83
MIR451B	68
MIR4802	80
MIR4508	70
MIR4538	78
MIR4522	87
MIR4540	55
MIR3974	96
MIR4503	83
MIR4788	607
MIR4738	2874
MIR4766	76
MIR4489	62
MIR4645	77
MIR4676	72
MIR4495	66
MIR4665	79
MIR4475	61
MIR4529	78
MIR4791	84
MIR4690	60
MIR4510	68
MIR4740	63
MIR4764	88
MIR4678	74
MIR3977	70
MIR4450	65
MIR4710	56
MIR4674	87
MIR548X2	100
MIR3688-2	87
MIR4499	69
MIR548AE1	70
MIR378H	83
MIR4757	77
MIR4666A	158
MIR4472-2	67
MIR4650-1	76
MIR3973	107
MIR4478	86
MIR4749	61
MIR4750	56
MIR4781	76
MIR4524A	69
MIR4777	86
MIR4664	71
MIR4493	73
MIR4481	60
MIR378G	41
MIR4682	80
MIR4482	70
MIR1245B	69
MIR4460	86
MIR4636	80
MIR4484	83
MIR4424	86
MIR4700	74
MIR4491	68
MIR4650-2	76
MIR4716	84
MIR3689C	72
MIR4790	79
MIR219B	88
MIR548AB	84
MIR4747	54
MIR4794	77
MIR548AE2	67
MIR4758	71
MIR4435-2	74
MIR4638	68
MIR4677	80
MIR3689D2	80
MIR4426	1053
MIR4649	64
MIR548AI	88
MIR4659A	162
MIR4451	66
MIR4660	148
MIR4670	75
MIR4642	82
MIR550A3	95
MIR4531	47
MIR4774	76
MIR3591	73
MIR4800	80
MIR4730	76
MIR2467	81
MIR4775	75
MIR4533	71
MIR4735	69
MIR4785	73
MIR4425	84
MIR4743	138
MIR4467	63
MIR4688	83
MIR4713	75
MIR4771-1	74
MIR4746	71
MIR4659B	146
MIR4770	58
MIR4539	60
MIR4438	93
MIR4492	80
MIR4803	74
MIR4784	77
MIR4511	87
MIR4671	73
MIR4456	43
MIR4509-3	94
MIR4675	77
MIR548AC	88
MIR4732	76
MIR4654	76
MIR3064	66
MIR4723	81
MIR4463	67
MIR4427	68
MIR4684	82
MIR4773-1	78
MIR4657	53
MIR4444-1	74
MIR4789	164
MIR4712	82
MIR4440	98
MIR4681	72
MIR4436A	85
MIR3198-2	80
MIR4520-1	70
MIR4696	70
MIR4691	85
MIR4515	81
MIR4518	83
MIR4521	60
MIR4443	53
MIR5047	100
MIR4711	70
MIR4692	63
MIR4462	58
MIR4761	82
MIR4535	59
MIR4727	55
MIR4786	80
MIR4773-2	78
MIR4434	53
MIR4744	82
MIR4689	70
MIR4537	70
MIR4703	79
MIR4707	80
MIR4748	82
MIR4694	80
MIR548AM	74
MIR4672	81
MIR4644	84
MIR4431	94
MIR4714	77
MIR4418	62
MIR4755	72
MIR4801	82
MIR4449	66
MIR1343	84
MIR4632	61
MIR4658	65
MIR548AG2	64
MIR4474	78
MIR4780	81
MIR4725	90
MIR548AG1	66
MIR4471	83
MIR2682	4275
MIR4687	80
MIR4497	89
MIR548H5	60
MIR4476	70
MIR4693	75
MIR4745	62
MIR3689E	72
MIR4452	71
MIR4778	80
MIR4656	75
MIR4520-2	54
MIR4767	78
MIR4742	85
MIR4429	73
MIR4488	62
MIR4798	75
MIR4776-2	80
MIR4432	84
MIR4715	79
MIR548AD	82
MIR4446	67
MIR4442	67
MIR4494	84
MIR4635	79
MIR4479	71
MIR4423	80
MIR4685	69
MIR4751	74
MIR4470	72
MIR4447	91
MIR4698	80
MIR4517	79
MIR548AK	57
MIR4706	82
MIR3978	101
MIR378F	78
MIR4441	100
MIR1269B	75
MIR2392	84
MIR378E	79
MIR4435-1	80
MIR4683	81
CFAP418-AS1	9025
TPTE2P5	3469
NR1H3	15167
DIO2-AS1	1597
DNM3OS	5532
MIR3155B	56
COX17	2483
PARTICL	1205
LOC100630923	8325
WDR87BP	5821
FAM47E-STBD1	9721
LINC00659	4329
LINC01311	1445
RAET1E-AS1	2135
PYCARD-AS1	1095
TIMM23B	4346
SPATA8-AS1	757
LOC100652758	726
PRICKLE2-AS1	6505
DSG2-AS1	5075
NNT-AS1	9907
LOC100652777	355
SNX29P1	1262
GS1-24F4.2	5382
KIAA2012	9153
CACNA1C-AS1	6670
LINC01023	436
LINC00408	5481
TMCO5B	4096
LINC00539	9536
LOC100652871	1064
ALOX15P1	5988
LINC00904	1753
LINC01838	1657
LINC02078	4237
LINC00702	25608
LINC00706	699
LOC100652999	2390
LOC100653049	1732
LOC100653133	3714
LOC100653233	12706
CEP295NL	5388
SCAMP2	11043
SCAMP3	10289
IL18BP	11340
ARHGAP22-IT1	470
POU6F2-AS2	1633
RWDD2B	6839
CDH9	5777
MUC12	32958
DPP3	6964
SNUPN	8590
HUWE1	20115
PCAT1	5972
HIF1A-AS1	652
RCAN3AS	2053
HTT-AS	3190
PTPRU	11671
TSPAN32	8860
KLHL7-DT	6932
RBM5-AS1	1386
TSSC4	8984
ATP9A	8100
CDH10	6392
PDCD7	3462
GPC6	7456
LINC00501	2046
MYZAP	4133
USH1C	6413
PQBP1	7651
LINC00506	11248
MIR5197	112
MIR548AW	65
MIR5009	100
MIR3670-2	65
MIR5000	103
MIR5007	95
MIR5583-2	59
MIR5689	78
MIR4444-2	74
MIR5579	58
MIR5680	84
MIR5011	103
MIR5693	73
MIR5188	113
MIR5701-2	82
MIR5571	113
MIR5696	85
MIR4524B	115
MIR1295B	60
MIR5581	60
MIR5004	107
MIR5692B	87
MIR5100	119
MIR5691	68
MIR5695	85
MIR5692C2	77
MIR5585	59
MIR5687	77
MIR5582	68
MIR5002	97
MIR5093	100
MIR5091	93
MIR5698	72
MIR5583-1	59
MIR5006	110
MIR5705	89
MIR5587	53
MIR5003	99
MIR548AT	58
MIR5700	71
MIR5707	81
MIR4436B2	91
MIR5683	76
MIR548AR	57
MIR5186	120
MIR5001	100
MIR5692A2	118
MIR5092	88
MIR5704	77
MIR3680-2	87
MIR5572	137
MIR5682	76
MIR5087	76
MIR548AU	54
MIR5010	120
MIR4666B	81
MIR5690	73
MIR4999	91
MIR5191	120
MIR5194	120
MIR664B	61
MIR5702	84
MIR5588	63
MIR5697	78
MIR5708	85
MIR5189	114
MIR5681A	75
MIR5094	85
MIR5701-1	82
MIR4536-2	88
MIR5195	115
MIR548AX	73
MIR5694	76
MIR5591	65
MIR5692A1	69
MIR5089	84
MIR548AO	96
MIR5590	54
MIR5196	115
MIR5684	65
MIR5008	94
MIR5090	85
MIR5088	79
MIR5685	79
MIR5580	58
MIR5688	83
MIR548AQ	58
MIR5193	109
MIR5190	80
MIR5703	56
MIR5692C1	91
MIR548AV	62
MIR548AP	96
MIR5706	80
MIR5699	90
MIR5192	92
MIR5586	59
MIR5584	60
MIR5187	76
MIR5681B	60
MIR548AS	58
MIR5589	60
EDIL3	9044
POTEH-AS1	2566
CARS1-AS1	5328
EGFLAM-AS4	1579
NEGR1-IT1	534
ZRANB2-DT	15665
NRG1-IT1	2366
LINC00536	3704
HEIH	1652
HHLA1	6785
CERS6-AS1	9439
FSBP	5391
LINC00492	593
LINC00903	223
FTCD-AS1	1000
LRRC3-DT	784
ZMYM4-AS1	459
ELMO1-AS1	528
RAI1-AS1	724
OCIAD1-AS1	265
P4HA2-AS1	839
GDNF-AS1	12808
POU6F2-AS1	926
LINC00489	543
RPS6KA2-AS1	627
UFL1-AS1	4686
CYP3A7-CYP3A51P	2223
DOCK9-DT	807
LINC00554	3011
LINC00557	1279
LINC00561	2738
LINC00564	1119
LINC00566	570
PINK1-AS	4443
LINC00562	2470
PLUT	2518
LINC00558	5161
LINC00560	1599
LINC00563	1400
LINC00565	5940
SCAANT1	255
LINC00572	575
ALDH1L1-AS2	7389
TMEM265	1649
NAALADL2-AS3	630
LINC00507	31217
DIP2A-IT1	428
RB1-DT	2869
UPK1A-AS1	795
CERT1	39557
PTCHD1-AS	2718
SRGAP2-AS1	2912
SNORD116-30	85
SNORD115-46	71
LPP-AS1	494
NDP-AS1	2365
NHS-AS1	366
SYP-AS1	542
ZFX-AS1	417
HLX-AS1	563
DLG3-AS1	827
DPYD-AS1	1511
DPYD-AS2	1564
MTOR-AS1	763
GRM7-AS1	624
LNX1-AS1	1580
MYLK-AS2	1085
OPA1-AS1	601
PHEX-AS1	1906
PRKX-AS1	516
HLTF-AS1	415
VAV3-AS1	619
LMLN-AS1	542
NREP-AS1	1100
IPO9-AS1	1677
MLIP-AS1	5026
SZT2-AS1	699
SNRK-AS1	2689
LNX1-AS2	975
LINC00278	4805
LINC00279	1243
LINC00280	448
MED4-AS1	542
GPC5-AS1	461
GPC5-AS2	1524
GPC6-AS1	698
GPC6-AS2	587
KCNC4-DT	748
CNTN4-AS1	2258
CNTN4-AS2	426
RBMS3-AS1	554
RBMS3-AS3	5881
RERG-AS1	337
ABCC5-AS1	469
MAGI1-AS1	591
CHRM3-AS1	486
MED14OS	900
FGF12-AS1	1135
FGF12-AS2	580
GRM5-AS1	5063
HCFC1-AS1	350
ITIH4-AS1	395
KCND3-AS1	1436
KCNQ5-AS1	2163
MEIS1-AS2	1276
NCBP2-AS1	562
OXCT1-AS1	4425
PPEF1-AS1	430
TTC3-AS1	1097
VIPR1-AS1	10113
NLGN1-AS1	1182
XIRP2-AS1	776
NAV2-AS5	3876
NAV2-AS2	782
SYNPR-AS1	558
EPN2-AS1	1190
KLHL6-AS1	503
MAGI2-AS2	476
WDFY3-AS1	644
TRPC7-AS1	460
GFOD1-AS1	332
TPRG1-AS2	479
SGO1-AS1	1234
CFAP44-AS1	1771
AGBL5-AS1	407
PRRT3-AS1	614
SPIN4-AS1	426
UBXN7-AS1	386
PLCH1-AS2	408
CADM2-AS2	768
THOC7-AS1	673
MACC1-AS1	639
HM13-AS1	489
TPRG1-AS1	697
HHATL-AS1	1683
LINC00499	30094
DGUOK-AS1	2451
LZTS1-AS1	892
LINC00534	23169
JRKL-AS1	426
FALEC	566
LINC00570	7729
NLGN4Y-AS1	532
COX10-DT	25827
LINC00297	913
CLYBL-AS2	695
PCDH9-AS2	700
MYO16-AS2	436
GRTP1-AS1	2503
USP12-AS1	268
USP12-DT	279
FREM2-AS1	465
DLEU7-AS1	1807
EIF1AX-AS1	378
LINC01840	571
FGF14-AS1	615
HTR2A-AS1	822
KCNAB1-AS2	538
KCNAB1-AS1	456
NUCB1-AS1	433
PCDH9-AS3	479
PCDH9-AS4	436
PCYT1B-AS1	275
RUVBL1-AS1	588
SLC6A1-AS1	584
TM4SF1-AS1	2818
UBE2E1-AS1	778
BRWD1-AS1	691
ZNF197-AS1	1246
ADIPOQ-AS1	3443
DOCK9-AS1	392
UBE2Q1-AS1	432
STEAP2-AS1	1296
HDAC11-AS1	515
HS6ST2-AS1	550
MTUS2-AS1	3006
GLYCTK-AS1	697
STEAP3-AS1	5806
YEATS2-AS1	5113
CCDC13-AS1	3424
PLCXD2-AS1	491
EGFLAM-AS1	331
INTS6L-AS1	398
ZNF630-AS1	397
FRMPD4-AS1	285
FRMPD3-AS1	457
ZNRF3-AS1	2170
LINC00331	2669
LINC00332	2584
LINC00333	4232
ENOX1-AS2	609
ZBTB20-AS4	675
LINC00350	2921
LINC00351	1893
LINC00353	685
LINC00358	1942
LINC00364	1397
LINC00365	4389
